content,title,id
"Pseudorhaphitoma severa

Pseudorhaphitoma severa is a small sea snail, a marine gastropod mollusk in the family Mangeliidae.

The length of the shell attains 6.1 mm, its diameter 2.2 mm.
This marine genus occurs off Sumatra, Indonesia",Pseudorhaphitoma severa,680
"Addis's Single Rail Tramway

The Addis's Single Rail Tramway was a patented monorail system invented in 1869 by William Judson Addis.

William Judson Addis from Thane (previously Tanna) in India invented, patented and developed a tramway with a single rail, on which a bullock cart ran with two double flanged wheels, which could take all, or nearly all, the weight, and two ordinary stabilising wheels, which served to prevent over-turning. A cart, loaded with three tons, could easily be drawn by two bullocks.

Addis was granted his first patent in 1869, and in 1870 a further patent was granted concerning improvements to the track system. The investment cost for sleepers and rails was less than 50 % of an ordinary narrow gauge railway.

The monorails were laid at the sides of an existing road, one for up traffic and the other for down troffic, leaving the centre part of the road for ordinary traffic. The rails protruded only 1½-2 inches (40-50 mm) above the surface of the road to limit the interferences with the ordinary road traffic. The cost of tramway was claimed ed to be Rs 4000-5000 per mile.

For demonstrating the advantages, Mr. Addis bas laid down a length of rail in the grounds of his ironworks at Thane, upon which he has placed two carts or wagons specially constructed by him for the tramway. A portion of the rail was laid at an incline of 1 in 40, and another portion, on level ground, described a 10 ft (3 m) radius curve. This experimental line has been visited by many government officials and others, who have seen with satisfaction the ease with which a pair of bullocks drew three tons along the tramway.

The flanged centre wheels were attached to a screw, by which the framework of the cart could be raised, so that on level ground the ordinnry side wheels were set to be 1-2 inch (25-50 mm) above the surface of the road, and the entire weight of the burden rested on the rail. The side wheels touched the ground only occasionally, but the main weight was borne by the centre wheels, resulting in very low friction. In some experiments, a large log of wood was placed on the ground, over which one of the side wheels would pass without derailing. When a small hole was dug in the line of a side wheel, this could also be passed without an accident.

A line was laid between Kalyan and Kalyan Bunder over a distance of 1¼ mile (2 km) to transport salt. A 3½ miles (5,6 km) long double line was planned to be built between Mhyjee station of the Great Indian Peninsula Railway (GIPR) and the Mhyjee fair ground, also known as Maheji or Chinchkhed.",Addis s Single Rail Tramway,681
"Ernest Sikes

Ernest Sikes is a former American racing driver. Sikes won the 1993 SCCA American Continental Championship, a precursor of the USF2000 series. Sikes also competed in the SCCA National Championship Runoffs.

Sikes, racing out of Lithonia, Georgia, raced in the 1991 SCCA National Championship Runoffs. Racing in the Spec Racer class, the Georgia racing driver qualified on pole position. Despite leading a couple of laps, Sikes finished in seventh place. He returned to the Runoffs in 1992 in the Formula Continental class. Again qualifying on pole position, Dave Weitzenhof won the race and Sikes settled for second place. Also in 1992 Sikes made his debut in the professional Formula Continental series, the USAC FF2000 Eastern Division. At Road Atlanta, Sikes finished in second place, behind Tom Schwietz. Joining Primus Racing in 1993, Sikes raced in the SCCA sanctioned professional Formula Continental series, the American Continental Championship. The season was very successful. Sikes won races at Road Atlanta, Infineon Raceway, Des Moines and Trois-Rivières. As he also finished the two other races on the podium, Sikes won the championship.",Ernest Sikes,682
"Pseudorhaphitoma tropica

Pseudorhaphitoma tropica is a small sea snail, a marine gastropod mollusk in the family Mangeliidae.

The length of the shell varies between 4 mm and 5 mm, its diameter 1.6 mm.
This marine genus occurs off Sumatra, Indonesia",Pseudorhaphitoma tropica,683
"George Townshend (archdeacon)

George Townshend was an Anglican Archdeacon in Ireland.

Townshend was educated at Hertford College, Oxford and ordained in 1906. He served at Booterstown (Curate) and Ahascragh (Incumbent). He was Archdeacon of Clonfert and Kilmacduagh from 1933 until 1947.",George Townshend  archdeacon ,684
"Kamala Mills fire

The Kamala Mills fire was a fire accident at the Kamala Mills Compound in Lower Parel area of Mumbai which resulted in the deaths of 14 people on 28 December 2017.

Initial reports suggested the fire broke out in a rooftop restobar, ""1Above"", and rapidly spread to next door pub ""Mojo's Bistro"", but a technical investigation report of the Mumbai Fire Brigade found the fire started at ""Mojo’s Bistro"" due to ‘flying embers’ from a hookah.

Mumbai Fire Brigade's deputy chief fire officer R. Chaudhary said both establishments did not have emergency exits, working fire safety equipment, and flammable material such as tarpaulin sheets and artificial flowers for decoration aggravated the fire.

The fire affected transmission of many television channels as several media companies had their broadcasting office in the compound.
Times Now, Mirror Now and ET Now resumed transmission while Movies Now, Movies Now HD, MNX HD, MN+ HD, MNX, Romedy Now, Romedy Now HD and Zoom channels are not transmitting due to major infrastructure losses.",Kamala Mills fire,685
"Sports broadcasting contracts in Bulgaria

This article refers to sports broadcasting contracts in Bulgaria. For a list of rights in other countries, see Sports television broadcast contracts.",Sports broadcasting contracts in Bulgaria,686
"Louis Vessot King

Louis Vessot King (1886–1956) was a Canadian academic and physicist.

L. V. King received from McGill University B.A. in 1905 and D.Sc. in 1915 and from the University of Cambridge B.A. in 1908 and M.A. in 1913. In the department of physics of McGill University he became a lecturer in 1910, an assistant professor in 1913, an associate professor in 1915, and a full professor (MacDonald Professor of Physics) in 1920, retiring in 1938 as professor emeritus. He was elected a Fellow of the Royal Society of Canada in 1915. He was elected a Fellow of the Royal Society on 5 May 1924. He was an Invited Speaker of the ICM in 1924 in Toronto.

King corresponded with Ernest Rutherford, Napier Shaw, Étienne Biéler, and H. T. Barnes.",Louis Vessot King,687
"Maryland (cigarette)

Maryland is a Luxembourgish brand of cigarettes, currently owned and manufactured by """"Landewyck Tobacco"""".

Maryland was introduced in 1944 when raw tobacco from Landewyck's other brand Africaine was in short supply and became a popular brand in Luxembourg, becoming known as a """"cigarette for everyone"""".

The brand is mainly sold in Luxembourg, but was or still is sold in Germany, Spain, Switzerland, Israel, United Arab Emirates and the United States.",Maryland  cigarette ,688
"KDLZ

KDLZ may refer to:",KDLZ,689
"1951 Bordeaux Grand Prix

The 1951 Bordeaux Grand Prix was a non-championship Formula One motor race held in Bordeaux on 29 April 1951.",1951 Bordeaux Grand Prix,690
"Lewis County High School (Weston, West Virginia)

Lewis County High School was created in 1966 with the consolidation of Weston High School, Jane Lew High School and Walkersville High School in Lewis County, West Virginia. The original Lewis County High School was located on Court Street in Weston, West Virginia. The Weston Colored School's one high school student was absorbed into Weston High in 1954 after the historic Brown v. Board of Education Supreme Court decision. Lewis County High moved to its present location, just south of Weston, in 1994. The original Lewis County High now serves as Robert L. Bland Middle School.

Lewis County High School is a grade 9-12 school with an enrollment of approximately 750 students. LCHS serves Lewis County, West Virginia which has a rural population of about 16,500 people.

Lewis County High School adopted its colors, blue & gray, and nickname, Minutemen, from Weston High School, the largest of the three schools that consolidated. Weston High School adopted the colors in the 1910s and the nickname in the 1920s. Jane Lew's school colors were red & black and the nickname was Redskins. Walkersville's school colors were blue & white and the nickname was Broncos.

Lewis County High School students operate an online newspaper named ""The Blue and Grey."" Students also operate a television station, WLC. The high school yearbook is named the ""Collicola.""

LCHS maintains an Air Force Junior Reserve Officers' Training Corps program and is available to students at all grade levels.

LCHS is a member of the West Virginia Secondary School Activities Commission (WVSSAC) and competes at the Class AA level. The athletic department is in the 13 school Big 10 Conference.",Lewis County High School  Weston  West Virginia ,691
"Tony Thomas (guitarist)

Tony Thomas (also known as Tony ""Strat"" Thomas), is an American funk and rock guitarist from Highland Park, Michigan U.S., and is best known for his work with George Clinton, Parliament, and the P-Funk All-Stars. Thomas has also recorded extensively with Muruga Booker, and is a guitarist in ""Muruga & The Cosmic Hoedown Band"" and ""Muruga Blues All-Stars"".

As a teenager, Thomas fell in love with the sound of the Fender Stratocaster guitar, and his mother eventually bought him one, earning him the nickname ""Strat"" ever since. He quickly learned how to play and he soon joined a Detroit, MIchigan reggae band called Onyx.

In 1979, Thomas and Donnie Sterling formed a P-Funk offspring group called ""Sterling Silver Starship"", and an album was recorded, but was never released. Thomas and Sterling left ""Sterling Silver Starship"" in 1981 and formed a group, Kiddo, and they recorded a self-titled album that was released by A&M Records.

In 1982 Thomas played guitar on George Clinton's first solo recording project Computer Games, which included the hit songs Atomic Dog and Loopzilla. Thomas went on to record through the 1980s with P-Funk, and was featured on many of their biggest-selling records.

In 2014 Thomas joined fellow P-Funk All-Star Muruga Booker to form ""Muruga & The Cosmic Hoedown Band"", and they recorded several projects including a couple with George Clinton and several other members of the P-Funk All Stars. In 2015 Thomas and ""Muruga & The Cosmic Hoedown Band"" performed at the eighth annual Concert of Colors in Detroit, Michigan, performing with the Don Was Detroit All-Star Revue, and was a featured soloist playing Maggot Brain.

In 2017 Thomas and Booker also formed a blues band called ""Booker Blues All-Stars"" and recorded an album in honor of John Lee Hooker's 100th anniversary birthday celebration, called ""Booker Plays Hooker"", which also features Rock & Roll Hall of Fame inductee J.C. ""Billy"" Davis, Peter Madcat Ruth, Misty Love, John Sauter, and Shakti Booker.

Thomas' guitar work with George Clinton and Parliament-Funkadelic related projects has been sampled by many artists, including Snoop Dogg, Dr. Dre, Ice Cube, Digital Underground, Too Short, Tweedy Bird Loc and Ruthless Rap Assassins.

Due to his guitar tone and playing style, Thomas has been compared to Jimi Hendrix and Eddie Hazel.",Tony Thomas  guitarist ,692
"Emmanuel Ceysson

Emmanuel Ceysson is a French harpist and academic. He is the current principal harpist of the Metropolitan Opera Orchestra (2015-present) and was previously the principal harpist for the Orchestra of the Opéra National de Paris (2005-2015). In 2004 he won the Gold Medal and a special performance prize at the USA International Harp Competition. In 2006 he earned First Prize and six special prizes at the Young Concert Artists Competition in New York City, and in 2009 he received First Prize at the ARD International Music Competition in Munich. He currently serves as professor of Harp at the Mannes School of Music, and was previously Professor of Harp at the Royal Academy of Music in London from 2005-2009. Since 2010 he has taught harp in the summers at the Académie internationale d'été de Nice.",Emmanuel Ceysson,693
"Onychopterellidae

Onychopterellidae are an extinct family of eurypterids. The family is the only family classified as part of the superfamily Onychopterelloidea. Genera included are ""Alkenopterus"", ""Onychopterella"" and ""Tylopterella"".",Onychopterellidae,694
"Neeyat

Neeyat may refer to:",Neeyat,695
"France–Mali relations

France–Mali relations refers to the current and historical relations between France and Mali.

France was the former colonial overlord of Mali, then known as French Sudan, in which it ruled mainland Mali with the capital in Bamako, later became capital of newborn Republic of Mali. French rule had influenced Mali in several aspects, such as the adaption of French language as main language of Mali. Due to this, France and Mali have a strong connection. Both are parts of Organisation internationale de la Francophonie.

France has an embassy in Bamako while Mali has an embassy and a consulate in Paris. There are over 120.000 Malians in France.

In response to the rise of al-Qaeda in the Islamic Maghreb in 2012 following the collapse of Azawad as part of Northern Mali conflict, France deployed 4,000 troops and sent many military equipments in part of Operation Serval. France has been very cautious of Mali's situation, as Mali was a former colony of France and has tied with France.

In 2017, President Emmanuel Macron had vowed to fight every terrorists in Mali.",France–Mali relations,696
"Historical Model Railway Society

The Historical Model Railway Society (HMRS) is a British charitable society which supports railway modellers in creating historically accurate models. To this end it collects, preserves and makes available documents, drawings, photographs and other records, covering the period from the early 19th century to the present.

Founded in 1950, the Historical Model Railway Society registered as a charitable incorporated organisation in March 2016, having previously been a registered charity since 1977. The founding president was the influential railway official and historian, George Dow.

One of its early members, and for some time its Vice-President, was the railway writer and artist C. Hamilton Ellis, whose 1962 book ""Model Railways 1838–1939"" was said by ""The Times"" to have ""led the way in charting the early history of this ... hobby"".

The Historical Model Railway Society has a purpose-built building at the Swanwick Junction site of the Midland Railway – Butterley, where its collections can be viewed at certain times. The Society's collections, providing information for both railfans and model railroaders, include over 200,000 photographs (50,000 of which are available in the Society's online catalogue ), 300,000 drawings, and a large and varied collection of railway documents including working documents, railway timetables, model catalogues and enthusiasts' documentation. Five of the paintings held in the Society's collection are listed in the Art UK database.

The Historical Model Railway Society publishes the ""HMRS Journal"" on a quarterly basis; according to the Society, the ""Journal"" ""aims to be one of scholarly record and publishes prime source material as well as items of debate and research.""",Historical Model Railway Society,697
"Wedington Drive

Wedington Drive is a city street in Fayetteville, Arkansas carrying two Arkansas state highway designations:",Wedington Drive,698
"Milo Smith (politician)

Milo Smith is a State Representative in Indiana and a tax consultant. He is a Republican and was first elected to the state house in 2006. Smith, in 2017, proposed legislation requiring a team with football players who kneel in protest during the national anthem to reimburse fans who are offended and leave the game. He is against same-sex marriage.",Milo Smith  politician ,699
"Michael Claxton

Michael Brandon Claxton (born December 10, 1976) is an American professional basketball coach and former professional player. He is currently serving as head coach of Turów Zgorzelec of the Polish Basketball League.

Claxton played college basketball at Montana State University–Northern in the NAIA. Following graduation in 2001, he embarked on a professional career, which included stints with a number of lower-league clubs in Germany (TuS Iserlohn, TV Langen, BG Zehlendorf, Krefeld Panthers, SC Rist Wedel, MTV Stuttgart and UBC Hannover) as well as stints in the International Basketball League (Tacoma Thunder, Tacoma Jazz and Tacoma Tide).

In 2006, Claxton joined the Seattle Academy, serving as PE teacher and as the Head Boys’ Varsity Basketball coach. Under his guidance, the team won four Emerald City League titles including the school’s first ever boys’ basketball league title in 2009. In 2011, Claxton earned Emerald City League Coach of the Year honors. In the summer of 2013, he served as head coach at the Jamal Crawford Summer Pro-Am Basketball League.

He left Seattle Academy in 2014 and was named head coach of SC Rist Wedel of the German ProB league. In the 2014-15 season, he led the Wedel team to the ProB finals, where they fell short to Oldenburg. Claxton’s silver winning team included Diante Watkins who garnered ProB Player of the Year honors (by eurobasket.com) that year. In his second season at the helm (2015-16), his Wedel team found itself in a fight to stay in the ProB, Claxton guided the team to the top spot in the relegation round.

Prior to the 2016-17 season, he was appointed assistant for Turów Zgorzelec of the PLK, Poland’s top flight of professional basketball. Claxton was promoted to head coach in November 2017, after the position was vacated by Mathias Fischer who left for German club Walter Tigers Tübingen.",Michael Claxton,700
"Pete Ohs

Pete Ohs is an American filmmaker. He is known for writing & directing the feature film ""Everything Beautiful is Far Away"" (2017) as well as directing music videos for Best Coast, Wavves, Slow Club, and The Fiery Furnaces.

Ohs was born & raised in Ohio.

Ohs directed the ""No Hope Kids"" music video for Wavves which was included in Pitchfork's Top Music Videos of 2009 and the ""When I'm With You"" music video for Best Coast which was included in Pitchfork's Top Music Videos of 2010 as well as NME's Top 50 Videos of the Year.

Ohs frequently collaborates with interdisciplinary artist Andrea Sisson. In 2012, his hybrid-documentary feature ""I Send You This Place"" premiered at the Full Frame Documentary Film Festival.

He was named one of ""Filmmaker Magazine""'s ""25 New Faces of Independent Film"" for 2013.

In 2013, his screenplay for ""Everything Beautiful is Far Away"" was selected for IFP's Emerging Storytellers program. In 2017, ""Everything Beautiful is Far Away"" had its world premiere at the Los Angeles Film Festival and received the U.S. Fiction Cinematography Award. The film stars Julia Garner & Joseph Cross with an original score by Alan Palomo.",Pete Ohs,701
"Oclemena nemoralis

Oclemena nemoralis, common names bog aster or bog nodding aster, is a plant native to the northeastern United States. Its range extends into southeastern Canada.

It is listed as endangered in Connecticut and Pennsylvania.",Oclemena nemoralis,702
"KHBG

KHBG may refer to:",KHBG,703
"Algernon Henry Barkworth

Algernon Henry Barkworth (4 June 1864 – 29 April 1933) was a ""RMS Titanic"" passenger and survivor. It has been suggested that he was one of the LGBT passengers aboard the Titanic.

Algernon Henry Barkworth was born in Tranby House in Hessle, Sculcoates, Yorkshire, England on 4 June 1864, the son of Henry Barkworth (1822-1898) and Catherine Hester Smith (1838-1915). His father was a timber merchant, farmer and landowner. The family was wealthy and Algernon grew up surrounded by an entourage of servants and was raised by his governess Amelia Selina Coxhead (1844-1920).

In the 1900s for a short time Barkworth lived in Puddletrenthide, a village in Dorset, next door to his brother Edmund, who was a farmer and landowner. Around 1911 Barkworth went back living with his widowed mother and unmarried sister Evelyn at Tranby House. At the time he was a Justice of the Peace for the East Riding of Yorkshire, a position he had held since 1903.

Barkworth boarded the Titanic at Southampton as a first class passenger and he occupied cabin A23. This was Barkworth's first trip to the USA where he intended to spend a month. On the night of the sinking Barkworth stepped into the waters and made his way to the overturned collapsible B. Following the sinking, Barkworth spent time at the home of a Mrs Richard F. Wood in Concord, Massachusetts, but he soon returned to England.

Barkworth lived in Tranby House for the rest of his life and never married, his own relatives indicating that he was not of that persuasion. 

He was a member of the East Riding Bench for 33-years, elected one month after the Titanic's sinking, until just one year before his death and was at one point a member of the East Riding County Council.

A reported eccentric with a love of animals, he was also an avid collector of curios.

His mother died some months after the Titanic tragedy, and he continued to live with his sister Evelyn until her death in 1933. Barkworth, plagued with chronic respiratory problems, died on 7 January 1945. Alderman E. C. S. Stow said: ""He is a gentleman if ever there was one - a type which is fast dying out"".

He was buried with his sister Evelyn in Mill Lane Cemetery, Kirk Ella, Yorkshire.

Hessle High School originally centred on Tranby House, which was built in 1807 by John Barkworth, a merchant, who made his fortune in the shipping industry. The house was inherited and lived in by successive generations of Barkworths until his great-grandnephew, Algernon Henry Barkworth. After Algernon Barkworth's death in 1945, the house was bequeathed to the local education authority to become a school, which it did in 1947 as Tranby High School. In 1967, Tranby House became a Grade II listed building to ensure its history and architecture are protected.",Algernon Henry Barkworth,704
"Everything Beautiful Is Far Away (film)

Everything Beautiful Is Far Away is a 2017 independent science fiction film written & directed by Pete Ohs, starring Julia Garner & Joseph Cross. It premiered in competition at the 2017 Los Angeles Film Festival where it received the U.S. Fiction Cinematography Award.

Traveling across a barren landscape, Lernert (Joseph Cross) digs through piles of rubbish in an attempt to build a body for his companion Susan, the unresponsive robot head who hangs from the back of his pack. The pair comes across Rola (Julia Garner), a spirited young woman who lacks survival skills but makes up for the deficiency with sheer determination. This unlikely trio navigates the harsh desert in search of a mythical water basin that could replenish their depleted resources and renew their will to carry on.


""Everything Beautiful Is Far Away"" premiered at the 2017 Los Angeles Film Festival and received the U.S. Fiction Cinematography Award. It later screened at the Tacoma Film Festival, receiving the Best Director and Best Cinematography Awards and at the Eastern Oregon Film Festival, receiving the award for Best Feature.

Alex Billington of FirstShowing.net reviewed the film positively saying ""there's a sublime simplicity to ""Everything Beautiful is Far Away"" that also helps make it feel even more endearing as a cinematic feature."" The film was acquired for distribution by The Orchard.",Everything Beautiful Is Far Away  film ,705
"New Wolfstein Castle

New Wolfstein Castle () is a ruined hill castle at on a 238-metre-high hill above the town of Wolfstein in the county of Kusel in the German state of Rhineland-Palatinate. Today the ruins are a cultural monument

Not much is known about the origins of the castle. It was probably built by Rudolph of Habsburg between 1275 and 1324 in connexion with the founding of the town of Wolfstein, as part of the town's defences. It is first recorded in 1324 as ""Hus zu Wolvenstein"".

In 1503, during the War of the Succession of Landshut, the castle was badly damaged. In 1609 it was demolished and rebuilt. In 1688 it was destroyed by the French and rebuilt yet again in order to serve as a barracks for French soldiers. This was in turn partly destroyed by cannon fire in 1713 on the orders of Marshal Villar and the Kingdom of Bavaria then used the ruins as a quarry. From 1720 to 1771, St. George's Chapel at the castle was used by the borough of Wolfstein as a church. In 1792 the site was recorded as being in a poor state. Two years later French soldiers used the castle as a chapel and medical post. Until 1798 the building was still used as a vicarage. After that the castle was left to fall into ruins.

The ruins are used today as a war memorial. Since 1963, they have belonged to the state of Rhineland-Palatinate.

Of the old castle, the remains of the neck ditch, the 1.2-metre-thick enceinte, the shield wall, the castle gate and the foundations of the ""palas"" have survived.

According to legend there was a deep well at New Wolfstein that has long since been filled in. French cavalry are supposed to have fallen into it one after another when they left their route at night. Reportedly, 30 troopers met their death.",New Wolfstein Castle,706
"Cyber Group Studios

Cyber Group Studios is a Paris-based developer, producer and distributor of animated television series and movies for children in France and internationally. The company produces 3D and 2D animation products for television series and movies, web series, and news and documentaries. It also licenses its own and third-party characters.

Founded in 2004 as Cyber Group Animation, the company changed its name to Cyber Group Studios in March 2009. In 2017 the company launched Cyber Group Studios USA, a subsidiary located at the Culver Studios in Culver City, California.",Cyber Group Studios,707
"Sherlock Holmes and the Shadwell Shadows

Sherlock Holmes and the Shadwell Shadows is a mystery novel by James Lovegrove. It is a Sherlock Holmes pastiche that involves H. P. Lovecraft's Cthulhu Mythos. It is the first book in a planned trilogy of ""The Cthulhu Casebooks"" with the second novel, ""Sherlock Holmes and the Miskatonic Monstrosities"", having been released in November 2017.

A series of mysterious deaths inspire Sherlock Holmes and Dr. Watson to investigate the criminal element of the East End of London. Their investigation leads to crime lord Gong-Fen Shou but further opens their eyes to the existence of something much worse.

Reviewers have praised Lovegrove's use of Doyle's characters within a Lovecraftian conceit. Glenn Dallas of ""Seattle Book Review"" said ""Lovegrove does an outstanding job of evoking Doyle’s style and mixing in healthy dollops of the macabre and fantastic that define the Cthulhu Mythos."" ""The Guardian"" said of the novel, ""The pastiche is pitch-perfect; Lovegrove tells a thrilling tale and vividly renders the atmosphere of Victorian London."" ""Starburst"" magazine said of the book ""It retains the spirit of classic Holmes, while the integration of Lovecraft mythos is handled with careful aplomb."" Bob Byrne for ""Black Gate"" said ""If you like your Holmes with some horror: or if you like Cthulhu tales, I think you are going to like this book."" Byrne particularly liked that Lovegrove showed a ""unpolished Holmes"" early in his career.",Sherlock Holmes and the Shadwell Shadows,708
"Timeline of BBC Radio 4

A timeline of notable events relating to BBC Radio 4, a British national radio station which began broadcasting in September 1967.",Timeline of BBC Radio 4,709
"Vejella Satyanarayana

Vejella Satyanarayana noted Indian film director, who predominantly worked in Telugu film Industry.He made films on issues of political, social issues plaguing India at that time, but still relevant now.He directed around 10 movies,mostly Erra Cinema in Telugu.His film Maro Malupu was based on the Caste system in India got Nandi Award for Best Feature Film in 1982.",Vejella Satyanarayana,710
"Toyo River

The Toyo River is a river in Aichi Prefecture Japan. It flows into the Pacific Ocean.",Toyo River,711
"Tameside Metropolitan Borough Council election, 2006

Elections to Tameside Council were held on 4 May 2006. One third of the council was up for election, with each successful candidate to serve a four-year term of office, expiring in 2010. The Labour Party retained overall control of the council.

After the election, the composition of the council was as follows:

Shortly after hearing the result Councillor Arthur Grundy died; he had been suffering from terminal cancer. The seat was retained for Labour a month by Walter Downs later in a by-election.

Councillor Margaret Oldham died in office in November 2008. The seat was retained by Philip Fitzpatrick for Labour in a by-election in February 2009.",Tameside Metropolitan Borough Council election  2006,712
"Bernard Gauthier (athlete)

Bernard Gauthier (born 4 July 1949) is a French athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Bernard Gauthier  athlete ,713
"Ontario and San Antonio Heights Railroad Company

Ontario and San Antonio Heights Railroad Company operated Ontario’s unique Gravity Mule Car from 1887 to 1895.

The uphill trip up Euclid Avenue took 90 minutes, but the downhill ride lasted only 30 minutes, because a pull-out trailer allowed the mules to ride as passengers. The mule-car served Ontario until 1895, when an electric streetcar replaced it. It was occasionally used afterwards, when the electrical generator in the powerhouse was flooded.

The obituary for the mule Sanky on the front page of the Ontario Daily Report of 6 February 1914 was under the headline, “Mule, Figure in Early History of Ontario, is Dead.” It mentioned that in 1895, Sanky and his partner Moody were sold to farmer C.B. Adams in San Antonio Heights after the inauguration of the electric tram had made them obsolete. Ranch work was apparently far below their dignity and when hitched to a harrow, they persistently refused to budge, and coaxing and force were equally without effect. The farmer had to motivate them by attaching a bell from the old rail car to his harrow. With the familiar signal, the mules started valiantly up the orchard, but at the head of the orchard, Moody and Sanky persisted in attempting to climb onto the harrow for the downward journey, said the obituary. It took weeks before the pair could be trained to plow in both directions.",Ontario and San Antonio Heights Railroad Company,714
"Alexandru Radu

Alexandru Radu may refer to:",Alexandru Radu,715
"Vasilios Papadimitriou

Vasilios Papadimitriou (born 21 May 1948) is a Greek athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Vasilios Papadimitriou,716
"Şerban Ioan

Şerban Ioan (born 2 May 1948) is a Romanian athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Şerban Ioan,717
"Kiku River

The Kiku River () is a river in Shizuoka Prefecture, Japan.",Kiku River,718
"Nikola Stojanović

Nikola Stojanović may refer to:",Nikola Stojanović,719
"John Beers

John Beers (born 17 August 1952) is a Canadian athlete. He competed in the men's high jump at the 1972 Summer Olympics.",John Beers,720
"Sherlock Holmes and the Servants of Hell

Sherlock Holmes and the Servants of Hell is a Sherlock Holmes pastiche by Paul Kane. The book thrusts Sherlock Holmes into the world of Clive Barker's ""Hellraiser"".

After the death of his nemesis, Professor Moriarty, Holmes finds himself bored without someone with whom to match wits. He stirs from his malaise when an interesting case presents itself: Laurence Cotton’s brother Francis has gone missing with only his screams from behind a locked door a clue to his whereabouts. Soon enough to trail leads Holmes to a particular puzzle box.

Niall Alexander of Tor.com called the book ""a whole bunch of bloody fun."" Steve Dillon of Dread Central enjoyed the ""parallels with the established ""Hellraiser"" mythos"" such as ""the tie-ins to the Cotton family and the address on Lodovico street."" ""Scream"" magazine praised the book saying ""The dynamic between Holmes and Watson, our narrator for the majority of the book, is wonderful"" and the ""setting and time period are perfect."" Phil Lunt of The British Fantasy Society said ""Kane gambled with an intricate recipe—but triumphed in blending unorthodox ingredients with finesse and expertise to produce one hellishly tasty cocktail!""",Sherlock Holmes and the Servants of Hell,721
"John Hawkins (athlete)

John Hawkins (born 8 June 1949) is a Canadian athlete. He competed in the men's high jump at the 1972 Summer Olympics.",John Hawkins  athlete ,722
"Gaudencija Šplajt

Gaudencija (Fanika) Šplajt (14 February 1911 - 1945) was a Croatian Roman Catholic nun notable for her social work.

She was born in Desinić, village located in Hrvatsko zagorje in 1911 to parents Juraj and Uršula (née Boršić). As a child she was in contact with Sisters Servants of the Infant Jesus, congregation founded by Josip Stadler.

She entered congregation on January 20, 1931. She was settled in Antunovac Monastery in Zagreb, where she also attended nursery school. After graduation in 1935 she went to Betlehem House in Sarajevo, where she formally became nun. On January 6, 1942 she made a private vow of chastity to the Lord.

As a social worker she was acitve in Mary's Home in Vinkovci and Betlehem House in Sarajevo. She became prominent in weaving of liturgical vestment (for ex. chasuble).

At monastery she was leading church choir. Later, she became prefectus of monastery. She took care of managment and procurement of supplies, alongside with sister Beatrica Rogoz. After the fall of Independent State of Croatia and so called ""liberation"" of Zagreb, Yugoslav Communist rule deprived her of liberty and she was imprisoned.

According to newspapers ""Zagrebačke novine"" on June 30, 1945 she was sentenced to execution by shooting in mounted process
, together with hundreds of Croats. She was thrown into Jazovka pit near Sošice.",Gaudencija Šplajt,723
"Chris Dunn (athlete)

Chris Dunn (born May 7, 1951) is an American athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Chris Dunn  athlete ,724
"St Elisabeth's Eastbourne

St Elisabeth’s church is a Grade II listed building in Eastbourne, Sussex, England.

The church was built in 1935-1938 to the designs of local architects Stonham & Sons and Fenning. The church is a good example of the architecture of the period and contains notable artworks. It is one of several sites across Sussex to benefit from the encouragement given to the arts by a previous Bishop of Chichester, George Bell (1883-1958). 

The artworks at St Elisabeth's include chancel paintings by the art historian and conservator, Ernest William Tristram (1882-1952). Created in 1938, the Tristram Panels depict the life of John the Baptist and his parents, the priest Zacharias and his wife Elizabeth. Tristram is known for cataloguing and making watercolour paintings of existing church frescoes. However, Tristram also painted a limited number of original works, including the panels at St Elisabeth's and paintings at York Minster and St Fin Barre's Cathedral in Cork City. 

In addition, St Elisabeth's crypt contains a series of large wall paintings by the artist Hans Feibusch (1898-1998).  Feibusch was a Jewish refugee who fled Germany for Britain in the 1930s. His work was included in the Nazi-organised Degenerate Art Exhibition of 1937.  In Britain, Feibusch became a member of the London Group and found his niche fulfilling commissions to paint murals in churches and other public buildings.  Through this work he came to the attention of Charles Herbert Reilly, professor of architecture, and George Bell who provided Feinbusch with the opportunity to create a mural of his own design at St Elisabeth’s in 1944.  Feibusch chose the allegory of Pilgrim's Progress as a vehicle for his own story as a refugee fleeing Nazi Germany and his eventual acceptance in 1940s Britain. Feibusch enlisted the help of local people to complete the mural, which is now a registered War Memorial dedicated to civilian casualties of war.

Structural flaws in St Elisabeth's church became apparent in 1943 and a bomb caused further damage during WWII. The building's deteriorating condition and the cost of repairs led to the church closing for worship in 2002, with the congregation continuing to meet in the church hall. The Church of England owns the building and in 2017/18 consulted on proposals to demolish the church and to move the Feibusch murals.",St Elisabeth s Eastbourne,725
"Roman Moravec

Roman Moravec (30 December 1950 – 2 November 2009) was a Slovak athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Roman Moravec,726
"List of songs recorded by Cream

A list of songs recorded by British rock band Cream.",List of songs recorded by Cream,727
